25-35y,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,cg_0,cl_1000-2500,<40h,United-States,<=50K
0-25y,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,Some-college,Never-married,Prof-specialty,Not-in-family,POC,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Some-college,no-spouse,Sales,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Federal-gov,Some-college,Never-married,Tech-support,Own-child,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,Bachelors,Married-civ-spouse,Services,Wife,White,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,cg_0,cl_0,41-50h,United-States,<=50K
35-50y,Private,below-HS,Married-civ-spouse,Craft-repair,Husband,POC,Male,cg_0,cl_0,41-50h,non-US,<=50K
50-65y,State-gov,HS-grad,no-spouse,Adm-clerical,Not-in-family,White,Female,cg_0,cl_0,<40h,non-US,<=50K
25-35y,?,Some-college,no-spouse,?,Own-child,POC,Female,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Private,below-HS,no-spouse,Services,Unmarried,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,>50K
35-50y,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,cg_10000-20000,cl_0,>50h,United-States,>50K
35-50y,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,cg_0,cl_0,<40h,United-States,>50K
50-65y,Private,HS-grad,Married-civ-spouse,Services,Husband,White,Male,cg_0,cl_0,<40h,United-States,>50K
25-35y,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,cg_0,cl_0,41-50h,non-US,>50K
0-25y,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,cg_0,cl_0,>50h,United-States,>50K
0-25y,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,below-HS,no-spouse,Services,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Assoc-acdm,no-spouse,Prof-specialty,Unmarried,White,Female,cg_0,cl_0,41-50h,United-States,<=50K
25-35y,?,Some-college,no-spouse,?,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
0-25y,Private,below-HS,Never-married,Services,Own-child,POC,Male,cg_0,cl_0,<40h,United-States,<=50K
65-90y,?,below-HS,Married-civ-spouse,?,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Some-college,no-spouse,Sales,Unmarried,White,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,below-HS,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,cg_0,cl_0,<40h,non-US,<=50K
25-35y,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,POC,Female,cg_0,cl_0,41-50h,United-States,<=50K
35-50y,Private,HS-grad,no-spouse,Transport-moving,Not-in-family,POC,Male,cg_0,cl_0,<40h,non-US,<=50K
50-65y,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,cg_0,cl_0,<40h,United-States,>50K
25-35y,Private,Some-college,no-spouse,Craft-repair,Not-in-family,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
35-50y,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,cg_0,cl_0,>50h,United-States,<=50K
25-35y,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
25-35y,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,cg_0,cl_0,<40h,United-States,>50K
35-50y,Private,Some-college,Never-married,Services,Not-in-family,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
35-50y,Private,Some-college,no-spouse,Services,Unmarried,White,Female,cg_0,cl_0,41-50h,United-States,<=50K
35-50y,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,cg_0,cl_0,>50h,United-States,<=50K
50-65y,Private,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,cg_0,cl_0,<40h,United-States,>50K
25-35y,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,cg_10000-20000,cl_0,41-50h,United-States,>50K
35-50y,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,cg_0,cl_0,>50h,non-US,<=50K
50-65y,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Self-emp-not-inc,below-HS,no-spouse,Farming-fishing,Unmarried,White,Male,cg_0,cl_0,>50h,United-States,<=50K
0-25y,Private,HS-grad,Never-married,Services,Not-in-family,White,Male,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,below-HS,Never-married,Sales,Own-child,White,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,below-HS,Never-married,Services,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Private,HS-grad,no-spouse,Machine-op-inspct,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,cg_0,cl_0,<40h,United-States,>50K
65-90y,?,Masters,no-spouse,?,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,Some-college,Never-married,Exec-managerial,Own-child,POC,Female,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Private,below-HS,Married-civ-spouse,Services,Husband,White,Male,cg_0,cl_0,<40h,non-US,<=50K
35-50y,Self-emp-not-inc,HS-grad,no-spouse,Exec-managerial,Unmarried,White,Male,cg_0,cl_0,>50h,United-States,<=50K
35-50y,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,cg_0,cl_0,<40h,United-States,>50K
25-35y,Private,Bachelors,no-spouse,Exec-managerial,Not-in-family,White,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,cg_0,cl_0,>50h,non-US,>50K
0-25y,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Masters,no-spouse,Prof-specialty,Other-relative,White,Male,cg_0,cl_0,>50h,non-US,<=50K
0-25y,Private,below-HS,Never-married,Services,Not-in-family,White,Female,cg_0,cl_0,<40h,non-US,<=50K
0-25y,Private,below-HS,Never-married,Services,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,HS-grad,Never-married,Services,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
25-35y,Private,HS-grad,Never-married,Services,Other-relative,POC,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,HS-grad,no-spouse,Craft-repair,Own-child,White,Male,cg_1-10000,cl_0,<40h,United-States,<=50K
65-90y,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,cg_0,cl_0,<40h,United-States,>50K
0-25y,Private,Some-college,Never-married,Services,Own-child,White,Male,cg_0,cl_1000-2500,<40h,United-States,<=50K
0-25y,Private,below-HS,Never-married,Services,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,HS-grad,Never-married,Adm-clerical,Own-child,POC,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,?,Some-college,no-spouse,?,Unmarried,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,non-US,<=50K
65-90y,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_1-10000,cl_0,<40h,United-States,<=50K
25-35y,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,>50K
0-25y,Private,below-HS,Never-married,Machine-op-inspct,Not-in-family,White,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,HS-grad,Married-civ-spouse,Services,Husband,White,Male,cg_0,cl_0,<40h,non-US,<=50K
65-90y,Self-emp-inc,below-HS,Married-civ-spouse,Sales,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
65-90y,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
50-65y,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Some-college,no-spouse,Transport-moving,Not-in-family,White,Male,cg_1-10000,cl_0,>50h,United-States,<=50K
0-25y,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,cg_0,cl_0,>50h,United-States,<=50K
0-25y,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,>50h,United-States,>50K
25-35y,Private,below-HS,no-spouse,Sales,Own-child,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
50-65y,Private,below-HS,no-spouse,Craft-repair,Not-in-family,POC,Male,cg_0,cl_0,41-50h,non-US,<=50K
25-35y,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,cg_0,cl_0,<40h,United-States,>50K
35-50y,Local-gov,below-HS,Never-married,Services,Unmarried,POC,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Self-emp-not-inc,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Private,Some-college,no-spouse,Craft-repair,Not-in-family,White,Male,cg_1-10000,cl_0,<40h,United-States,<=50K
35-50y,Self-emp-not-inc,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,cg_1-10000,cl_0,<40h,United-States,>50K
35-50y,Self-emp-not-inc,Masters,Never-married,Sales,Not-in-family,White,Male,cg_10000-20000,cl_0,41-50h,United-States,>50K
35-50y,Private,below-HS,Married-civ-spouse,Farming-fishing,Husband,White,Male,cg_0,cl_0,>50h,non-US,<=50K
25-35y,Private,HS-grad,Never-married,Services,Not-in-family,POC,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
50-65y,Private,below-HS,Married-civ-spouse,Machine-op-inspct,Husband,POC,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,cg_10000-20000,cl_0,41-50h,United-States,>50K
50-65y,Self-emp-not-inc,below-HS,Never-married,Craft-repair,Not-in-family,White,Male,cg_0,cl_0,<40h,non-US,<=50K
35-50y,Self-emp-inc,HS-grad,no-spouse,Sales,Unmarried,White,Male,cg_1-10000,cl_0,41-50h,United-States,<=50K
35-50y,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,State-gov,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
50-65y,Local-gov,below-HS,Never-married,Adm-clerical,Other-relative,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,cg_0,cl_0,<40h,United-States,>50K
25-35y,Private,Bachelors,Never-married,Sales,Own-child,POC,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,HS-grad,Never-married,Services,Not-in-family,White,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,cg_0,cl_0,41-50h,United-States,<=50K
25-35y,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Local-gov,Assoc-acdm,Married-civ-spouse,Services,Husband,White,Male,cg_1-10000,cl_0,41-50h,United-States,<=50K
25-35y,Private,Bachelors,Never-married,Adm-clerical,Other-relative,White,Female,cg_0,cl_0,41-50h,United-States,<=50K
0-25y,Private,Some-college,Never-married,Adm-clerical,Own-child,POC,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,cg_0,cl_0,41-50h,United-States,>50K
0-25y,Private,Some-college,Married-civ-spouse,Craft-repair,Other-relative,White,Male,cg_0,cl_0,<40h,non-US,<=50K
25-35y,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
35-50y,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
50-65y,Private,HS-grad,Married-civ-spouse,Transport-moving,Wife,POC,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,HS-grad,Married-civ-spouse,Services,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,HS-grad,Married-civ-spouse,Services,Husband,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
0-25y,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
25-35y,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,POC,Female,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Self-emp-not-inc,HS-grad,no-spouse,Craft-repair,Unmarried,White,Male,cg_20000-100000,cl_0,>50h,United-States,>50K
25-35y,Private,Some-college,Never-married,Machine-op-inspct,Own-child,POC,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,cg_0,cl_0,<40h,non-US,<=50K
0-25y,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
0-25y,Private,below-HS,Never-married,Services,Own-child,White,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,cg_0,cl_0,41-50h,United-States,<=50K
25-35y,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
65-90y,?,below-HS,Married-civ-spouse,?,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,>50K
25-35y,Self-emp-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Private,HS-grad,no-spouse,Machine-op-inspct,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,>50K
0-25y,Private,below-HS,no-spouse,Services,Unmarried,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,?,HS-grad,no-spouse,?,Unmarried,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,cg_0,cl_0,>50h,United-States,<=50K
35-50y,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Bachelors,no-spouse,Prof-specialty,Unmarried,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
50-65y,Self-emp-not-inc,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,cg_0,cl_0,<40h,United-States,>50K
35-50y,Private,Masters,no-spouse,Prof-specialty,Not-in-family,White,Male,cg_1-10000,cl_0,<40h,United-States,<=50K
0-25y,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,cg_0,cl_1000-2500,<40h,United-States,<=50K
0-25y,?,Some-college,Never-married,?,Own-child,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,cg_0,cl_0,41-50h,United-States,>50K
35-50y,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,cg_0,cl_0,>50h,United-States,<=50K
35-50y,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,cg_0,cl_0,<40h,United-States,>50K
0-25y,Local-gov,HS-grad,Never-married,Services,Own-child,POC,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Some-college,no-spouse,Adm-clerical,Unmarried,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,POC,Female,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Private,Some-college,no-spouse,Adm-clerical,Not-in-family,White,Female,cg_10000-20000,cl_0,<40h,United-States,>50K
65-90y,Private,Some-college,no-spouse,Sales,Not-in-family,White,Male,cg_0,cl_0,<40h,United-States,>50K
50-65y,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,cg_0,cl_0,>50h,United-States,<=50K
35-50y,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Private,Some-college,no-spouse,Craft-repair,Not-in-family,White,Male,cg_0,cl_0,41-50h,United-States,>50K
35-50y,Private,HS-grad,Married-civ-spouse,Services,Wife,White,Female,cg_0,cl_0,<40h,United-States,>50K
25-35y,Private,below-HS,Never-married,Services,Not-in-family,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,cg_0,cl_0,>50h,United-States,>50K
25-35y,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,cg_0,cl_0,41-50h,United-States,>50K
0-25y,Private,below-HS,Never-married,Sales,Own-child,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_1000-2500,<40h,United-States,<=50K
50-65y,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,cg_0,cl_0,>50h,United-States,<=50K
35-50y,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,cg_0,cl_0,<40h,United-States,>50K
0-25y,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,below-HS,no-spouse,Sales,Unmarried,White,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
25-35y,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
0-25y,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,cg_0,cl_0,<40h,United-States,>50K
50-65y,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_1000-2500,<40h,United-States,<=50K
50-65y,Private,below-HS,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,cg_0,cl_0,<40h,non-US,<=50K
25-35y,Private,HS-grad,Married-civ-spouse,Services,Wife,White,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,State-gov,Some-college,no-spouse,Exec-managerial,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,HS-grad,Never-married,Services,Unmarried,POC,Female,cg_0,cl_0,<40h,non-US,<=50K
25-35y,Self-emp-not-inc,HS-grad,no-spouse,Exec-managerial,Not-in-family,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
35-50y,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,cg_0,cl_1000-2500,>50h,United-States,>50K
35-50y,Self-emp-not-inc,below-HS,no-spouse,Craft-repair,Other-relative,POC,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,Assoc-voc,Never-married,Transport-moving,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,cg_1-10000,cl_0,>50h,non-US,>50K
25-35y,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,POC,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,cg_0,cl_0,<40h,United-States,>50K
50-65y,Private,below-HS,Married-civ-spouse,Machine-op-inspct,Husband,POC,Male,cg_0,cl_0,<40h,non-US,<=50K
35-50y,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,HS-grad,no-spouse,Services,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Private,below-HS,Married-civ-spouse,Farming-fishing,Husband,White,Male,cg_0,cl_0,<40h,non-US,<=50K
25-35y,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
25-35y,?,Doctorate,Married-civ-spouse,?,Husband,White,Male,cg_0,cl_0,41-50h,United-States,>50K
25-35y,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Self-emp-inc,below-HS,Never-married,Transport-moving,Not-in-family,White,Male,cg_0,cl_2500-5000,41-50h,United-States,>50K
35-50y,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,POC,Male,cg_0,cl_0,41-50h,non-US,>50K
35-50y,Local-gov,HS-grad,no-spouse,Transport-moving,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,?,Some-college,Never-married,?,Own-child,White,Male,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
50-65y,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,cg_0,cl_0,41-50h,United-States,>50K
50-65y,Private,Bachelors,no-spouse,Services,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,below-HS,no-spouse,Craft-repair,Unmarried,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,Some-college,no-spouse,Machine-op-inspct,Not-in-family,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,Bachelors,Never-married,Sales,Own-child,POC,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,below-HS,no-spouse,Services,Own-child,White,Female,cg_0,cl_0,41-50h,United-States,<=50K
25-35y,Private,HS-grad,Never-married,Services,Unmarried,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,HS-grad,no-spouse,Services,Not-in-family,White,Female,cg_0,cl_0,<40h,United-States,<=50K
35-50y,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,cg_0,cl_0,<40h,United-States,<=50K
25-35y,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,cg_0,cl_0,<40h,United-States,<=50K
0-25y,Private,below-HS,Never-married,Transport-moving,Own-child,White,Male,cg_0,cl_0,>50h,United-States,<=50K
0-25y,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,cg_0,cl_0,>50h,non-US,>50K
35-50y,Private,HS-grad,no-spouse,Craft-repair,Not-in-family,White,Male,cg_0,cl_0,41-50h,United-States,<=50K
0-25y,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,cg_0,cl_0,<40h,United-States,<=50K
